esco_id,section_code,section_label_en,division_code,division_label_en,group_code,group_label_en,embedding_description
0458929a-f6c9-40ed-8ce3-caa9f03a6b5b,C,C MANUFACTURING,10,10 Manufacture of food products,108,10.8 Manufacture of other food products,"C MANUFACTURING 10 Manufacture of food products 10.8 Manufacture of other food products This group includes the production of sugar and confectionery, prepared meals and dishes, coffee, tea and spices."
045f05f2-4ff8-46b2-9d08-e12a81657498,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,861,86.1 Hospital activities,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.1 Hospital activities
0464b062-cea6-4164-b10d-956c61956ae7,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",63,"63 Computing infrastructure, data processing, hosting and other information service activities",639,63.9 Web search portal activities and other information service activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 63 Computing infrastructure, data processing, hosting and other information service activities 63.9 Web search portal activities and other information service activities This group includes:
- operation of web sites that use a search engine to generate and maintain extensive databases of internet addresses and content in an easily searchable format (web search portals) 
- other information service activities not elsewhere classified, e.g.:
 • telephone-based information services
 • information search services on a contract or fee basis
 • news clipping services, press clipping services

The primary source of revenue from advertising does not have a bearing on classification for these activities."
046574a1-9bb3-4a80-8a7b-83dc7db1dae2,F,F CONSTRUCTION,43,43 Specialised construction activities,439,43.9 Other specialised construction activities,F CONSTRUCTION 43 Specialised construction activities 43.9 Other specialised construction activities
047108c3-f987-40a4-bef0-f2b3407ec16a,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,72 Scientific research and development,721,72.1 Research and experimental development on natural sciences and engineering,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 72 Scientific research and development 72.1 Research and experimental development on natural sciences and engineering"
047108c3-f987-40a4-bef0-f2b3407ec16a,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,861,86.1 Hospital activities,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.1 Hospital activities
047108c3-f987-40a4-bef0-f2b3407ec16a,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,86,86 Human health activities,869,86.9 Other human health activities,"R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES 86 Human health activities 86.9 Other human health activities This group includes medical, curative, rehabilitative or prevention activities (without the provision of accommodation services) by paramedical practitioners and health professionals other than hospitals or practicing medical doctors."
0477b9b0-8d2d-4eec-aaad-bac11092e98b,C,C MANUFACTURING,23,23 Manufacture of other non-metallic mineral products,239,23.9 Manufacture of abrasive products and non-metallic mineral products n.e.c.,C MANUFACTURING 23 Manufacture of other non-metallic mineral products 23.9 Manufacture of abrasive products and non-metallic mineral products n.e.c.
04849c5c-9236-4a75-aabb-11c6d03e459c,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",71,71 Architectural and engineering activities; technical testing and analysis,711,71.1 Architectural and engineering activities and related technical consultancy,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 71 Architectural and engineering activities; technical testing and analysis 71.1 Architectural and engineering activities and related technical consultancy This group includes the provision of architectural services, engineering services, drafting services, building inspection services, surveying and mapping services, and so on."
04849c5c-9236-4a75-aabb-11c6d03e459c,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,301,30.1 Building of ships and boats,"C MANUFACTURING 30 Manufacture of other transport equipment 30.1 Building of ships and boats This group includes the building of ships, boats, yachts and other floating structures for transport and other commercial purposes, as well as for sport/recreational and military purposes."
04b52c04-0620-4558-8f89-e252de2963ff,G,G WHOLESALE AND RETAIL TRADE,47,47 Retail trade,477,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","G WHOLESALE AND RETAIL TRADE 47 Retail trade 47.7 Retail sale of other goods, except motor vehicles and motorcycles This group includes the specialised retail sale of various goods not elsewhere classified (for example, clothing, footwear and leather articles, pharmaceutical and medical goods, watches, souvenirs, cleaning products, toiletries, flowers, pets). This group also includes:
- retail sale of second-hand goods"
04ba4d6c-957d-417f-bf63-5b9e015a9f86,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",621,62.1 Computer programming activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.1 Computer programming activities"
04ba4d6c-957d-417f-bf63-5b9e015a9f86,K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62,"62 Computer programming, consultancy and related activities",622,62.2 Computer consultancy and computer facilities management activities,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES 62 Computer programming, consultancy and related activities 62.2 Computer consultancy and computer facilities management activities"
04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",69,69 Legal and accounting activities,692,"69.2 Accounting, bookkeeping and auditing activities; tax consultancy","N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 69 Legal and accounting activities 69.2 Accounting, bookkeeping and auditing activities; tax consultancy"
0552ff45-b282-455c-b431-fb05a0e00801,C,C MANUFACTURING,24,24 Manufacture of basic metals,245,24.5 Casting of metals,"C MANUFACTURING 24 Manufacture of basic metals 24.5 Casting of metals This group includes activities of foundries employing different casting processes to produce castings with all ferrous and non-ferrous metal alloys. Subsequent trimming or descaling of the castings might be included, but without any further processing.

This group includes the manufacture of castings used in various industries."
0561328b-875b-4ae2-9ba1-9af9049aef01,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70,70 Activities of head offices and management consultancy,702,70.2 Business and other management consultancy activities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 70 Activities of head offices and management consultancy 70.2 Business and other management consultancy activities"
056bef79-c125-47ab-b6b9-8eed05c9458c,T,T OTHER SERVICE ACTIVITIES,95,"95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles",951,95.1 Repair and maintenance of computers and communication equipment,"T OTHER SERVICE ACTIVITIES 95 Repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles 95.1 Repair and maintenance of computers and communication equipment"
056f1849-7ff8-4d6f-9b8a-176a610bba44,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73,"73 Activities of advertising, market research and public relations",731,73.1 Advertising,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 73 Activities of advertising, market research and public relations 73.1 Advertising"
0599d0e7-398f-464b-97bb-427686f27d50,Q,Q EDUCATION,85,85 Education,853,85.3 Secondary and post-secondary non-tertiary education,"Q EDUCATION 85 Education 85.3 Secondary and post-secondary non-tertiary education This group includes the provision of general secondary and technical and vocational secondary education. This group also includes the provision of education programmes within or outside the school system which are equivalent in content to programmes in secondary education but are intended for those considered too old to enter secondary schools. Examples of such programmes are adult literacy programmes, second chance or reintegration programmes."
05a06850-d465-481e-9d68-792d4ad1da3e,L,L FINANCIAL AND INSURANCE ACTIVITIES,66,66 Activities auxiliary to financial services and insurance activities,661,"66.1 Activities auxiliary to financial services, except insurance and pension funding","L FINANCIAL AND INSURANCE ACTIVITIES 66 Activities auxiliary to financial services and insurance activities 66.1 Activities auxiliary to financial services, except insurance and pension funding This group includes the furnishing of physical or electronic marketplaces for the purpose of facilitating the buying and selling of stocks, stock options, bonds or commodity contracts, and trading of crypto-assets with liabilities. It also includes other miscellaneous services, including the provision of financial advisory services, asset management or the provision of equity and debt-based crowdfunding."
05a55bb3-68d6-4ff0-83fd-46a68a45a598,C,C MANUFACTURING,30,30 Manufacture of other transport equipment,303,30.3 Manufacture of air and spacecraft and related machinery,C MANUFACTURING 30 Manufacture of other transport equipment 30.3 Manufacture of air and spacecraft and related machinery
05ae3e87-36ad-428f-a086-8a2ed458db3b,C,C MANUFACTURING,16,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",161,16.1 Sawmilling and planing of wood; processing and finishing of wood,"C MANUFACTURING 16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials 16.1 Sawmilling and planing of wood; processing and finishing of wood"
05ebeb56-6ceb-488d-ba91-ed15088efc8e,F,F CONSTRUCTION,42,42 Civil engineering,421,42.1 Construction of roads and railways,F CONSTRUCTION 42 Civil engineering 42.1 Construction of roads and railways
05f321f8-055b-407d-bf19-e0ddabda56b7,F,F CONSTRUCTION,43,43 Specialised construction activities,439,43.9 Other specialised construction activities,F CONSTRUCTION 43 Specialised construction activities 43.9 Other specialised construction activities
05f6eaeb-b285-46bd-a44a-225bd429e329,C,C MANUFACTURING,10,10 Manufacture of food products,101,10.1 Processing and preserving of meat and production of meat products,C MANUFACTURING 10 Manufacture of food products 10.1 Processing and preserving of meat and production of meat products
0611f232-b30e-46c7-9c26-2d59b1448e79,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",72,72 Scientific research and development,722,72.2 Research and experimental development on social sciences and humanities,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES 72 Scientific research and development 72.2 Research and experimental development on social sciences and humanities"
